Month,method,A_B,A_S,A_I,A_U,jaccard,pct_overlap_bass,pct_overlap_snook,overlap_coef
2013-03-01,KDE50,0.023895060739424545,0.2378272036825688,0.023895060739434353,0.23782720368255897,0.10047236131711998,1.0000000000004106,0.10047236131711583,1.0000000000004106
2013-04-01,KDE50,0.05840928516553089,0.468022462977796,0.05840928516558581,0.468022462977741,0.12480017474794523,1.0000000000009401,0.12480017474793058,1.0000000000009401
2013-05-01,KDE50,0.0751085197375885,0.33131355000025775,0.06343463682930975,0.3429874329085365,0.18494740839739654,0.8445731196798372,0.19146405822901116,0.8445731196798372
2014-02-01,KDE50,0.016846914215520956,0.7370270244840803,0.013290187370721716,0.7405837513288795,0.017945556254608926,0.788879625117195,0.018032157477569918,0.788879625117195
2014-03-01,KDE50,0.06446550402325764,0.43789833012553164,0.061070799456476234,0.441293034692313,0.1383905809867523,0.9473407581587096,0.1394634216553627,0.9473407581587096
2014-04-01,KDE50,0.08996656589870551,0.2754850559410796,0.07899986695184605,0.28645175488793906,0.2757876871194281,0.8781025057774573,0.28676643341678193,0.8781025057774573
2014-05-01,KDE50,0.07244469336320195,0.3843680223894802,0.07162091739416318,0.3851917983585189,0.1859357278617384,0.9886288983941341,0.18633422455104678,0.9886288983941341
2014-06-01,KDE50,0.03467190725777019,0.6283078601298396,0.034081588557339275,0.6288981788302705,0.05419253816369747,0.9829741497621646,0.05424345407726767,0.9829741497621646
2015-02-01,KDE50,0.0836278319582354,0.47517877240526146,0.08362783195812065,0.4751787724053762,0.17599235659201026,0.999999999998628,0.17599235659205276,0.999999999998628
2015-03-01,KDE50,0.11475392725069859,0.2233336761236144,0.11408979139342298,0.22399781198089,0.5093344010126151,0.9942125217568833,0.5108490281164525,0.9942125217568833
2015-04-01,KDE50,0.08316662393996052,0.2586350538225133,0.08316662393994656,0.25863505382252727,0.321559752673799,0.9999999999998321,0.32155975267381637,0.9999999999998321
2015-05-01,KDE50,0.08494048232651621,0.2371906909335355,0.08324604396532714,0.23888512929472455,0.3484772962264316,0.9800514629211128,0.35096674172872144,0.9800514629211128
2015-06-01,KDE50,0.08550314482679881,0.19683964653411243,0.08550301099347371,0.19683978036743752,0.434378715693884,0.9999984347555242,0.4343790110324954,0.9999984347555242
2015-07-01,KDE50,0.021521867496314066,0.2682125558998166,0.021521867496300254,0.2682125558998304,0.08024183440665636,0.9999999999993583,0.0802418344066605,0.9999999999993583
2015-08-01,KDE50,0.021410513207202893,0.20418317759580618,0.021410513207201845,0.20418317759580723,0.1048593398305576,0.999999999999951,0.10485933983055815,0.999999999999951
2015-09-01,KDE50,0.02177278437458293,0.31550883116824086,0,0.33728161554282376,0,0,0,0
2015-12-01,KDE50,0.02488022136303602,0.1705436588873019,0,0.19542388025033794,0,0,0,0
2016-01-01,KDE50,0.030210869249830255,0.19184562289789395,0,0.22205649214772422,0,0,0,0
2016-03-01,KDE50,0.02374088507350348,0.18108480516226275,0,0.20482569023576622,0,0,0,0
2016-04-01,KDE50,0.02166896716317389,0.19280102326430748,0.011677026245195185,0.2027929641822862,0.05758102255805561,0.5388824560609483,0.06056516738081498,0.5388824560609483
2016-05-01,KDE50,0.021823406850950675,0.5979944614977977,0.02182340685094091,0.5979944614978074,0.036494329389405104,0.9999999999995526,0.0364943293894057,0.9999999999995526
2016-07-01,KDE50,0.017273506866789946,0.1263646349991832,0.017273506866756827,0.12636463499921632,0.1366957366423284,0.9999999999980826,0.1366957366423642,0.9999999999980826
2016-08-01,KDE50,0.015511863233097334,0.20196590328275382,0.015511863233112875,0.20196590328273828,0.07680436638553459,1.0000000000010019,0.07680436638552869,1.0000000000010019
2016-09-01,KDE50,0.03450589942205075,0.2049941232548697,0,0.23950002267692044,0,0,0,0
2016-10-01,KDE50,0.024829759047667335,0.3613170222217045,0.023352766584056807,0.36279401468531497,0.06436921679734114,0.9405152317114698,0.06463234541362828,0.9405152317114698
2016-11-01,KDE50,0.11199963139412654,0.3496655038190896,0.061367634979864874,0.4002975002333513,0.15330506671685667,0.5479271156162314,0.1755038295445219,0.5479271156162314
2016-12-01,KDE50,0.08653236356529673,0.2633240223110677,0.05614374265565828,0.29371264322070617,0.19115194375023845,0.64881785660798,0.2132116248373839,0.64881785660798
2017-01-01,KDE50,0.12856646897884638,0.5386438707836251,0.1165909793657461,0.5506193603967253,0.21174515055507934,0.9068537099275032,0.2164528098985481,0.9068537099275032
2017-02-01,KDE50,0.0964105994891004,0.23362713400125654,0.04998141106946916,0.28005632242088774,0.17846914019799806,0.5184223657391505,0.21393666999827315,0.5184223657391505
2017-03-01,KDE50,0.09681230100726164,0.41991906086300057,0.049251992943047024,0.4674793689272152,0.10535650601238698,0.5087369314706481,0.11728925293799794,0.5087369314706481
2017-04-01,KDE50,0.27236917442641523,0.10175072369223169,0.07142923743745093,0.302690660681196,0.23598097568224152,0.26225154732680167,0.7020022545835151,0.7020022545835151
2017-05-01,KDE50,0.20702645178205326,0.2046194164671191,0.06044403369329363,0.3512018345558787,0.17210625841328445,0.2919628538913761,0.29539735151676855,0.29539735151676855
2017-06-01,KDE50,0.18385714206644738,0.2606316515925059,0.08311539921133475,0.3613733944476185,0.2299986675510015,0.4520651103197079,0.3188998677002,0.4520651103197079
2017-07-01,KDE50,0.1372585273864629,0.3118348605225243,0.011748552274298505,0.43734483563468873,0.02686336116727806,0.08559433426835092,0.03767555768015196,0.08559433426835092
2017-10-01,KDE50,0.10925722218566598,0.5157563187861479,0.10863522945800237,0.5163783115138115,0.21037914845712244,0.994307079063326,0.2106328618788026,0.994307079063326
2017-11-01,KDE50,0.1621086119676216,0.3471917333532864,0.012217168813109398,0.49708317650779854,0.024577715341202514,0.07536409487948466,0.03518853601470334,0.07536409487948466
2017-12-01,KDE50,0.2757441290709315,0.27300288782698956,0.10155792306231273,0.44718909383560834,0.22710286199342453,0.3683049332890359,0.3720031090904546,0.3720031090904546
2018-01-01,KDE50,0.3096428200613178,0.2476708551764167,0.0671367488239028,0.49017692641383176,0.13696431881255589,0.21681997603111827,0.27107246339534413,0.27107246339534413
2018-02-01,KDE50,0.23731723934823382,0.14451759820779325,0.08938368715302186,0.29245115040300523,0.3056362986770571,0.3766422001136728,0.618496904608824,0.618496904608824
2018-03-01,KDE50,0.2865159194254214,0.15380711413165207,0.1341952782389658,0.30612775531810765,0.43836364363472685,0.46836936149335373,0.8724907101767775,0.8724907101767775
2018-04-01,KDE50,0.16699772041707386,0.18620344214239257,0.1391410732949989,0.21406008926446754,0.6500094145204831,0.8331914528383771,0.7472529599565384,0.8331914528383771
2018-05-01,KDE50,0.14311401596487008,0.20714393637853853,0.13983785148751302,0.2104201008558956,0.6645650815616696,0.9771080110129726,0.6750757658286981,0.9771080110129726
2018-06-01,KDE50,0.1015691948111803,0.30679173316389713,0.09303826008054396,0.3153226678945335,0.2950573160558905,0.9160086407449073,0.30326195272947654,0.9160086407449073
2018-07-01,KDE50,0.04099141915076427,0.2860392655059764,0.038692874868335524,0.2883378097884052,0.13419285835849984,0.943926208702977,0.13527120061608144,0.943926208702977
2018-08-01,KDE50,0.04192042451227026,0.7684708180888488,0.01753606004794815,0.7928551825531709,0.022117607898428714,0.4183178069395572,0.022819422202081163,0.4183178069395572
2018-09-01,KDE50,0.04544592706352231,0.9851821442259928,0.040822931808135225,0.9898051394813798,0.041243402544388574,0.8982748168185618,0.04143693838483818,0.8982748168185618
2018-10-01,KDE50,0.04863266560098461,0.8736410195769546,0.024604685621285812,0.8976689995566534,0.027409530276123754,0.5059292004094398,0.02816338183525334,0.5059292004094398
2018-11-01,KDE50,0.05018750486134812,1.058040069097963,0.0317239570104232,1.0765036169488877,0.029469438384552543,0.632108671233333,0.029983700936269463,0.632108671233333
2018-12-01,KDE50,0.13292520565639404,0.7773622261451472,0.12548560326389846,0.7848018285376428,0.15989463671067322,0.944031665358287,0.16142487896043986,0.944031665358287
2019-01-01,KDE50,0.17453906879506703,0.8049575440724551,0.15385332365576979,0.8256432892117525,0.18634357677957347,0.8814835825462942,0.19113222155468274,0.8814835825462942
2019-02-01,KDE50,0.16791799070415486,0.9834142878597397,0.14697438134126264,1.004357897222632,0.14633666121179853,0.875274773863918,0.1494531685736754,0.875274773863918
2019-03-01,KDE50,0.5495337687342742,0.9185478742096864,0.4840677546840559,0.9840138882599045,0.4919318319176005,0.8808698977662386,0.5269924064660703,0.8808698977662386
2019-04-01,KDE50,0.6501853993584062,0.7965763706359377,0.4248252638362692,1.0219365061580747,0.41570612388961525,0.6533909624169979,0.5333139162753657,0.6533909624169979
2019-05-01,KDE50,0.11618290575481423,0.7806686002285648,0.11610096742026486,0.7807505385631142,0.14870430654320901,0.9992947470712922,0.14871991442498486,0.9992947470712922
2019-06-01,KDE50,0.1401040195948548,1.1039633083704443,0.13666907685254454,1.1073982511127547,0.12341456807902161,0.9754829108240917,0.12379856813745123,0.9754829108240917
2019-07-01,KDE50,0.09221692146242358,0.712681418476188,0.02410520465193072,0.7807931352866809,0.030872715912237243,0.2613967617836069,0.03382325401926572,0.2613967617836069
2019-08-01,KDE50,0.07698265457526648,0.48006103389998694,0.02732937689353901,0.5297143115817144,0.05159267230657623,0.35500694337344374,0.05692896311853682,0.35500694337344374
2019-09-01,KDE50,0.032012181547890185,0.4225490661045368,0.03201218154787435,0.4225490661045527,0.0757596788533748,0.9999999999995054,0.07575967885337764,0.9999999999995054
2019-10-01,KDE50,0.11474327918842991,0.5327624761663331,0.11030161366095075,0.5372041416938123,0.20532532253598826,0.9612904079533484,0.20703712929383117,0.9612904079533484
2019-11-01,KDE50,0.04743077294954355,0.5404764397133015,0.047430772949517704,0.5404764397133274,0.0877573367946905,0.9999999999994551,0.08775733679469469,0.9999999999994551
2019-12-01,KDE50,0.07000600110080958,0.4960038269029691,0.05003431976047112,0.5159755082433076,0.09697033863258,0.7147147240765978,0.1008748663752933,0.7147147240765978
2020-01-01,KDE50,0.12169961866837775,0.45945958744392557,0.10005277256493603,0.48110643354736726,0.20796390484162033,0.8221288912792099,0.21776185610044954,0.8221288912792099
2020-02-01,KDE50,0.10130460981047759,0.7169376977493265,0.07884319618774123,0.7393991113720628,0.10663144569032033,0.7782784646744353,0.10997217252664031,0.7782784646744353
2020-03-01,KDE50,0.1372945234050473,0.7934020497307487,0.12974337745717895,0.8009531956786171,0.16198621611997233,0.9450003848617406,0.16352790807788947,0.9450003848617406
2020-04-01,KDE50,0.10760651934406482,0.82111789671396,0.10699256237314643,0.8217318536848783,0.13020374212507582,0.994294425889241,0.13030109659200104,0.994294425889241
2020-05-01,KDE50,0.12286716548003808,0.5055513491736925,0.11703672179654415,0.5113817928571864,0.2288636854719405,0.9525467714607513,0.2315031341283866,0.9525467714607513
2020-06-01,KDE50,0.06473166161954558,0.7756141939342978,0.06473166161967232,0.775614193934171,0.08345858305059116,1.000000000001958,0.08345858305057752,1.000000000001958
2020-07-01,KDE50,0.08608133471396319,0.5348999301421291,0.0622138667474906,0.5587673981086017,0.11134126106512526,0.7227335281709907,0.11630935665099013,0.7227335281709907
2020-08-01,KDE50,0.40701635758646904,0.3248554057719147,0.16407094153523497,0.5678008218231488,0.2889586193419382,0.4031065053703124,0.5050583694163038,0.5050583694163038
2020-12-01,KDE50,0.021294198746676558,0.2861358175963982,0,0.30743001634307476,0,0,0,0
2021-02-01,KDE50,0.031412474169807594,0.07210323882998378,0.009833452487217408,0.09368226051257396,0.10496600352526261,0.31304291518268645,0.13638017718460957,0.31304291518268645
2021-03-01,KDE50,0.15163050882971693,0.4653594207031657,0.09694104755097568,0.520048881981907,0.18640756842228604,0.6393241590967802,0.20831435496566542,0.6393241590967802
2021-04-01,KDE50,0.11272394361034606,0.5293008302766989,0.08370224842312145,0.5583225254639236,0.14991737679501868,0.7425418747986303,0.1581373835732791,0.7425418747986303
2021-05-01,KDE50,0.11721325445542895,0.4021512896254931,0.1044537925600699,0.4149107515208521,0.25175002618562026,0.8911431821030878,0.2597375546335893,0.8911431821030878
2021-06-01,KDE50,0.13137082831235639,0.5365571395242548,0.11136882610226471,0.5565591417343464,0.20010241095891054,0.8477439590885921,0.20756191260638393,0.8477439590885921
2021-07-01,KDE50,0.10803680171232297,0.6946495825447927,0.1008807819195077,0.701805602337608,0.14374462327386545,0.9337631281248949,0.145225426537995,0.9337631281248949
2021-08-01,KDE50,0.08976790766638183,0.9464686113408225,0.07639950669486321,0.9598370123123411,0.07959633324704717,0.8510781712635919,0.08072059208242652,0.8510781712635919
2021-09-01,KDE50,0.04498622726038572,0.7801443070036476,0.03824455854393566,0.7868859757200977,0.04860241473859942,0.8501392731284518,0.04902241572565477,0.8501392731284518
2021-10-01,KDE50,0.05582251334871485,0.8307093327991433,0.03067060543090489,0.8558612407169532,0.03583595561029518,0.5494307509823183,0.036920983333072435,0.5494307509823183
2021-11-01,KDE50,0.06443006333511947,0.6689060135420665,0.050556802645641434,0.6827792742315445,0.07404560236914365,0.7846772147759784,0.07558132476329127,0.7846772147759784
2021-12-01,KDE50,0.10846169427714296,0.7609739604283374,0.09050603745983313,0.7789296172456472,0.116192831105677,0.8344516288725007,0.11893447366962338,0.8344516288725007
2022-01-01,KDE50,0.11734980244784184,0.2733508985726903,0.08930826029140702,0.3013924407291251,0.29631884620381826,0.7610431243043774,0.3267165418432232,0.7610431243043774
2022-02-01,KDE50,0.17613747815036412,0.3759663610509043,0.1418383660118956,0.4102654731893729,0.3457233798136968,0.8052707890526952,0.37726344882405916,0.8052707890526952
2022-03-01,KDE50,0.14618368079853994,0.33420928850616366,0.09257177827679014,0.38782119102791346,0.23869706044538264,0.6332565835742366,0.2769874490639206,0.6332565835742366
2022-04-01,KDE50,0.14556713040518604,0.5736310105374824,0.12694880005224696,0.5922493408904215,0.21435025974260247,0.8720979777432243,0.2213074218796123,0.8720979777432243
2022-05-01,KDE50,0.14911743358895796,0.7935210127549461,0.13770340603319062,0.8049350403107135,0.17107393657510006,0.9234561158876292,0.17353466867261896,0.9234561158876292
2022-06-01,KDE50,0.14251276026356352,0.5497164515521425,0.1248528019083915,0.5673764099073145,0.22005286037321714,0.8760815640472359,0.2271221855483231,0.8760815640472359
2022-07-01,KDE50,0.12990960393114132,0.4087614942857377,0.10545249573568917,0.4332186024811898,0.24341636100510683,0.8117374893359258,0.2579805025910156,0.8117374893359258
2022-08-01,KDE50,0.09186587299070641,0.3790680030579937,0.06317199778968637,0.4077618782590138,0.1549237463281425,0.6876546832149208,0.16665083119669605,0.6876546832149208
2022-09-01,KDE50,0.16362496476815358,0.4653313908281089,0.0885986490106553,0.5403577065856072,0.16396295996311266,0.541473907335559,0.19039903766858315,0.541473907335559
2022-10-01,KDE50,0.15732592886761665,0.13931769992763643,0.05234787461096598,0.2442957541842871,0.21428073846701734,0.3327352012967588,0.3757446084607785,0.3757446084607785
2022-11-01,KDE50,0.12063312832533785,0.25892776061634926,0.04795672250331053,0.3316041664383766,0.1446203858606298,0.39754189557262504,0.1852127496455181,0.39754189557262504
2022-12-01,KDE50,0.12317746743670457,0.4298598528769397,0.09402030638041428,0.45901701393323,0.20482967630060606,0.7632914390671909,0.21872316233107358,0.7632914390671909
2023-01-01,KDE50,0.10364835151369411,0.63453431916346,0.09564325871704715,0.642539411960107,0.14885197224755656,0.9227668102797629,0.15072984364839193,0.9227668102797629
2023-02-01,KDE50,0.10951328323184836,0.7429766995141198,0.06370919227186868,0.7887807904740995,0.08076919854193716,0.5817485367230862,0.08574857369488466,0.5817485367230862
2023-03-01,KDE50,0.11224634086693706,0.7777867500468211,0.06744949714040142,0.8225835937733568,0.08199713397029594,0.6009059771521615,0.08671978165781445,0.6009059771521615
2023-04-01,KDE50,0.518978563308119,0.4816098773602144,0.189353437300175,0.8112350033681583,0.2334137907190893,0.364857916468036,0.39316767824209375,0.39316767824209375
2023-05-01,KDE50,0.3250934247517205,0.735293040520577,0.17779975912658602,0.8825867061457113,0.20145302199604176,0.546918964178912,0.24180802663480444,0.546918964178912
2023-06-01,KDE50,0.10440450902605843,0.8913219208263687,0.06854162248944526,0.9271848073629819,0.07392444520783872,0.6565005968500641,0.07689884079805696,0.6565005968500641
2023-07-01,KDE50,0.07576628330802117,0.4108491872165342,0.0564627683465364,0.43015270217801893,0.13126214960558183,0.7452228865046999,0.1374294269122607,0.7452228865046999
2023-08-01,KDE50,0.5921313865526794,0.2523558758847009,0.03576178714641218,0.808725475290968,0.044219934006092226,0.06039502035960832,0.14171172761894166,0.14171172761894166
2023-09-01,KDE50,0.3322697892283746,0.2556255722372837,0,0.5878953614656584,0,0,0,0
2023-10-01,KDE50,0.10118342731521968,0.7491014873974232,0.024272129734745337,0.8260127849778975,0.02938469013575233,0.23988246275874472,0.03240165737632312,0.23988246275874472
2023-11-01,KDE50,0.06716674402661411,0.566134866297148,0.01759050699250873,0.6157111033312535,0.02856941656133333,0.26189310271670574,0.03107123061958875,0.26189310271670574
2023-12-01,KDE50,0.06888377917611782,0.7049289227813486,0.03300573008965245,0.7408069718678139,0.044553751979998696,0.4791509769704334,0.046821358895909576,0.4791509769704334
2024-01-01,KDE50,0.07048262907942487,0.5371241620869927,0.06342355802359717,0.5441832331428205,0.11654816642789086,0.8998466551542361,0.11807988264233976,0.8998466551542361
2024-02-01,KDE50,0.12803291861584823,0.5836866542633271,0.10547511775070918,0.6062444551284661,0.17398116693431612,0.8238124920605631,0.1807050357932711,0.8238124920605631
2024-03-01,KDE50,0.11059916813947357,0.7485550568130119,0.10555582022227768,0.7535984047302078,0.14006906007194536,0.9543997662727819,0.1410127675466968,0.9543997662727819
2024-04-01,KDE50,0.16035241020222188,0.510017679020583,0.09056477966547494,0.57980530955733,0.15619860351851447,0.5647858959604216,0.17757184386116145,0.5647858959604216
2024-05-01,KDE50,0.11899255152805142,0.49847999601169524,0.1044379028005047,0.513034644739242,0.20356890878897063,0.8776843714951722,0.20951272595912634,0.8776843714951722
2024-06-01,KDE50,0.06617650679061926,0.5614959229528304,0.06029553341645365,0.567376896326996,0.10627068850844354,0.9111320065174661,0.10738374216391043,0.9111320065174661
2024-07-01,KDE50,0.03551994391652895,0.11412895725637304,0.029286315637629748,0.12036258553527222,0.24331743545877385,0.8245034312681325,0.2566072304668707,0.8245034312681325
2024-08-01,KDE50,0.05696636020769501,0.07868878261885626,0.015980727542963324,0.11967441528358795,0.13353503758588997,0.28052920152698557,0.2030877465771576,0.28052920152698557
2024-09-01,KDE50,0.06014001666325036,0.18691148572286917,0.02286397812619959,0.22418752425991995,0.10198595216962834,0.38017911192517234,0.12232516390191057,0.38017911192517234
2024-10-01,KDE50,0.07294628418579663,0.23637871469862645,0.051231804943413485,0.2580931939410096,0.1985011854094965,0.70232233917391,0.21673611775380036,0.70232233917391
2024-11-01,KDE50,0.12727314160235043,0.3379719626683719,0.04656202576963341,0.4186830785010889,0.11121067021941351,0.36584329720649816,0.1377689007159492,0.36584329720649816
2024-12-01,KDE50,0.10088871453395169,0.4588563357831875,0.041779175186160776,0.5179658751309784,0.08066009208733307,0.4141114829260808,0.09105066646808098,0.4141114829260808
2025-01-01,KDE50,0.06707944915482292,0.5058435915576758,0.038096678139241225,0.5348263625732574,0.07123186290956808,0.567933675950619,0.07531315761444707,0.567933675950619
2025-02-01,KDE50,0.0468607717305806,0.5253955014050128,0.04066570692946515,0.5315905662061282,0.07649817268144807,0.8677984896037756,0.07740018104592998,0.8677984896037756
2025-03-01,KDE50,0.1463879441630814,0.3310236363719506,0,0.47741158053503197,0,0,0,0
